nombre_audio,categoria,nombre_track
DUB LISA_06.wav,DLG,DUB 301
001.Rs.wav,DLG,DUB 301
DUB LISA_06.wav,DLG,DUB 301
EP3 PARA MONTAJE_01.L.wav.32.wav,DLG,DUB 301
DUB LISA_08.wav,DLG,DUB 301
001.LFE.wav,DLG,DUB 301
DUB LISA_08.wav,DLG,DUB 301
DUB AGENTE 50_31.wav,DLG,DUB 301
DUB LISA_11.wav,DLG,DUB 301
DUB LISA_14.wav,DLG,DUB 301
DUB LISA_12.wav,DLG,DUB 301
EP3 PARA MONTAJE_01.L.wav.38.wav,DLG,DUB 301
DUB LISA_13.wav,DLG,DUB 301
DUB LISA_24.wav,DLG,DUB 301
DUB LISA_14.wav,DLG,DUB 301
EP3 PARA MONTAJE_01.R.wav.51.wav,DLG,DUB 301
DUB LISA_16.wav,DLG,DUB 301
DUB AGENTE_61.1.wav,DLG,DUB 301
DUB LISA_16.wav,DLG,DUB 301
EP3 PARA MONTAJE_01.L.wav.24.wav,DLG,DUB 301
DUB LISA_19.wav,DLG,DUB 301
DUB LISA_25.wav,DLG,DUB 301
DUB LISA_20.wav,DLG,DUB 301
EP3 PARA MONTAJE_01.L.wav.55.wav,DLG,DUB 301
DUB LISA_21.wav,DLG,DUB 301
DUB AGENTE-Z2N5_22.1.wav,DLG,DUB 301
DUB LISA_22.wav,DLG,DUB 301
001.LFE.wav,DLG,DUB 301
DUB LISA_22.wav,DLG,DUB 301
DUB LISA_15.wav,DLG,DUB 301
DUB LISA_23.wav,DLG,DUB 301
DUB LISA_24.wav,DLG,DUB 301
EP3 PARA MONTAJE_01.R.wav.33.wav,DLG,DUB 301
DUB LISA-Z2N5_26.wav,DLG,DUB 301
DUB LISA_34.wav,DLG,DUB 301
DUB LISA-Z2N5_27.wav,DLG,DUB 301
DUB AGENTE 50_37.wav,DLG,DUB 301
DUB LISA_29.wav,DLG,DUB 301
001.Ls.wav,DLG,DUB 301
DUB LISA_29.wav,DLG,DUB 301
DUB AGENTE-Z2N5_04.1.wav,DLG,DUB 301
DUB LISA-Z2N5_32.wav,DLG,DUB 301
85.R.wav,DLG,DUB 301
DUB AGENTE-Z2N5_17.1.wav,DLG,DUB 301
DUB LISA-Z2N5_31.wav,DLG,DUB 301
DUB AGENTE_38.1.wav,DLG,DUB 301
DUB LISA_33.wav,DLG,DUB 301
Dog Fight Sound effects.1.wav,DLG,DUB 301
DUB LISA_34.wav,DLG,DUB 301
DUB AGENTE 50_19.wav,DLG,DUB 301
DUB LISA-TiSh_34.wav,DLG,DUB 301
001.C.wav,DLG,DUB 301
DUB LISA_34.wav,DLG,DUB 301
DUB LISA_34.wav,DLG,DUB 301
DUB LISA_36.wav,DLG,DUB 301
DUB LISA_36.wav,DLG,DUB 301
DUB LISA_36.wav,DLG,DUB 301
DUB LISA_35.wav,DLG,DUB 301
DUB LISA_37.wav,DLG,DUB 301
DUB AGENTE 50-SGNa_01.wav,DLG,DUB AGENTE 50
DUB AGENTE_35.1.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_02.1.wav,DLG,DUB AGENTE 50
001.Ls.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_02.1.wav,DLG,DUB AGENTE 50
001.C.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_02.1.wav,DLG,DUB AGENTE 50
001.C.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_02.1.wav,DLG,DUB AGENTE 50
001.LFE.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_02.1.wav,DLG,DUB AGENTE 50
DUB LISA_31.1.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_04.1.wav,DLG,DUB AGENTE 50
DUB AGENTE 50_20.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_09.wav,DLG,DUB AGENTE 50
EP3 PARA MONTAJE_01.R.wav.11.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_07.1.wav,DLG,DUB AGENTE 50
ENCUENTRO CON MUSICA_02.L.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_08.1.wav,DLG,DUB AGENTE 50
EP3 PARA MONTAJE_01.R.wav.32.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_10.1.wav,DLG,DUB AGENTE 50
DUB LA NIÃA INT ESTACION_241.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_11.1.wav,DLG,DUB AGENTE 50
001.Ls.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_11.1.wav,DLG,DUB AGENTE 50
001.Rs.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_11.1.wav,DLG,DUB AGENTE 50
DUB AGENTE 50_25.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_25.1.wav,DLG,DUB AGENTE 50
DUB AGENTE_38.1.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_12.1.wav,DLG,DUB AGENTE 50
DUB AGENTE 50_25.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_23.1.wav,DLG,DUB AGENTE 50
001.R.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_23.1.wav,DLG,DUB AGENTE 50
86.L.wav,DLG,DUB AGENTE 50
EP3 PARA MONTAJE_01.L.wav.40.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_13.1.wav,DLG,DUB AGENTE 50
DUB AGENTE-TiSh_42.1.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_15.1.wav,DLG,DUB AGENTE 50
887 SOLDADITO COMUN-Z2N5_01.wav,DLG,DUB AGENTE 50
DUB AGENTE_41.1.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_21.1.wav,DLG,DUB AGENTE 50
DUB AGENTE_41.1.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_16.1.wav,DLG,DUB AGENTE 50
001.R.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_16.1.wav,DLG,DUB AGENTE 50
DUB AGENTE_61.1.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_14.1.wav,DLG,DUB AGENTE 50
001.L.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_14.1.wav,DLG,DUB AGENTE 50
DUB LISA_08.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_17.1.wav,DLG,DUB AGENTE 50
001.C.wav,DLG,DUB AGENTE 50
DUB AGENTE-TiSh_17.1.wav,DLG,DUB AGENTE 50
001.LFE.wav,DLG,DUB AGENTE 50
DUB AGENTE-Z2N5_17.1.wav,DLG,DUB AGENTE 50
DUB - AG 50 - ACTO 1-SGNa_01.wav,DLG,DUB AG 50 - ACTO 1 a
DUB LISA_11.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_01.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_02.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_01.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_04.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_04.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_04.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE-Z2N5_10.1.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_05.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_07.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_07.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_08.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_09.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_11.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_13.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_12.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_14.wav,DLG,DUB AG 50 - ACTO 1 a
66.R.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_14.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_17.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_17.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_17.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_18.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_18.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_18.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_18.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_20.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_20.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_19.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_19.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_22.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_23.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_24.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_24.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_30.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_31.wav,DLG,DUB AG 50 - ACTO 1 a
001.C.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50-TiSh_32.wav,DLG,DUB AG 50 - ACTO 1 a
001.L.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_31.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_31.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_31.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50-TiSh_31.wav,DLG,DUB AG 50 - ACTO 1 a
001.R.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_31.wav,DLG,DUB AG 50 - ACTO 1 a
EP3 PARA MONTAJE_01.R.wav.54.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_32.wav,DLG,DUB AG 50 - ACTO 1 a
001.Rs.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50-Z2P5_32.wav,DLG,DUB AG 50 - ACTO 1 a
001.Rs.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_32.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_34.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_35.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_37.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_37.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_37.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_37.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_37.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_37.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_37.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_37.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_38.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_38.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_39.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_41.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_40.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_44.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_45.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_46.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_47.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_47.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_47.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_48.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_48.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_48.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_48.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_48.wav,DLG,DUB AG 50 - ACTO 1 a
DUB AGENTE 50_10.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_12.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_18.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_18.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_18.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_20.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_21.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_22.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_22.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_25.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_25.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_25.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_34.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_36.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_36.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_36.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_36.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_36.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_36.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_40.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_47.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50-TiSh_47.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_47.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_31.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50-TiSh_49.wav,DLG,DUB AG 50 - ACTO 1 b
DUB AGENTE 50_49.wav,DLG,DUB AG 50 - ACTO 1 b
MVI_7950.wav,DLG,DIR 01
MVI_7950.1.wav,DLG,DIR 01
MVI_7899.wav,DLG,DIR 01
MVI_7984.wav,DLG,DIR 01
MVI_7899.1.wav,DLG,DIR 01
MVI_7899.2.wav,DLG,DIR 01
MVI_7899.3.wav,DLG,DIR 01
MVI_7899.4.wav,DLG,DIR 01
MVI_7899.5.wav,DLG,DIR 01
MVI_7899.6.wav,DLG,DIR 01
DUB AGENTE 50_18.wav,DLG,DIR 01
EPIII_1PARTE_0802.L.wav,DLG,DIR 01
50-PiSh_02.R.wav,DLG,DIR 01
Off Parche_1-2.wav,DLG,DIR 01
Off Parche_1-2.1.wav,DLG,DIR 01
MVI_9976.wav,DLG,DIR 01
MVI_9976.1.wav,DLG,DIR 01
PED_BA_2_002.20.wav,DLG,DIR 01
PED_BA_2_002.21.wav,DLG,DIR 01
PED_BA_2_002.22.wav,DLG,DIR 01
DUB AGENTE_29.1.wav,DLG,DIR 02
Walther PPK  - James Bond Gun SOUND EFFECT-AVrP_01.wav,DLG,DIR 02
DUB LISA_09.wav,DLG,DIR 02
Walther PPK  - James Bond Gun SOUND EFFECT-AVrP_01.wav,DLG,DIR 02
DUB AGENTE-Z2N5_28.1.wav,DLG,DIR 02
Walther PPK  - James Bond Gun SOUND EFFECT-AVrP_01.wav,DLG,DIR 02
Walther PPK  - James Bond Gun SOUND EFFECT-SpVP_01.wav,DLG,DIR 02
Off Parche_1-2.2.wav,DLG,DIR 02
Off Parche_1-2.3.wav,DLG,DIR 02
MVI_9976.2.wav,DLG,DIR 02
MVI_9976.3.wav,DLG,DIR 02
PED_BA_2_002.23.wav,DLG,DIR 02
PED_BA_2_002.24.wav,DLG,DIR 02
PED_BA_2_002.25.wav,DLG,DIR 02
DUB AGENTE 50_19.wav,DLG,DIR 03
Walther PPK  - James Bond Gun SOUND EFFECT.5.wav,DLG,DIR 03
Walther PPK  - James Bond Gun SOUND EFFECT.6.wav,DLG,DIR 03
Walther PPK  - James Bond Gun SOUND EFFECT.7.wav,DLG,DIR 03
DUB AGENTE_42.1.wav,DLG,DIR 03
Walther PPK  - James Bond Gun SOUND EFFECT-AVrP_02.wav,DLG,DIR 03
Sound Effect- Windy Forest_1-2.wav,DLG,DIR 04
Sound Effect- Windy Forest_1-2.1.wav,DLG,DIR 04
The Enchanted Forest_1-2.1.wav,DLG,DIR 04
DUB AGENTE_29.1.wav,DLG,DIR 04
Walther PPK  - James Bond Gun SOUND EFFECT-AVrP_01.wav,DLG,DIR 04
DUB LISA_09.wav,DLG,DIR 04
Walther PPK  - James Bond Gun SOUND EFFECT-AVrP_01.wav,DLG,DIR 04
DUB AGENTE-Z2N5_28.1.wav,DLG,DIR 04
Walther PPK  - James Bond Gun SOUND EFFECT-AVrP_01.wav,DLG,DIR 04
DUB LISA_31.1.wav,DLG,DIR 04
"Handgun,Pistol,Semi Automatic,.380,Bersa,Gunshot,Far Distance,Front Of Shooter,Forward,Back,Stereo - x2, pop.L.wav",DLG,DIR 04
"Handgun,Pistol,Semi Automatic,.380,Bersa,Gunshot,Far Distance,Front Of Shooter,Forward,Back,Stereo - x2, pop.L.wav",DLG,DIR 04
Big Rottweiler defends his territory.1.wav,DLG,DIR 04
S-S MORDAZA-VOSN_04.wav,DLG,DIR 04
002.LFE.wav,DLG,DIR 04
S-S MORDAZA-VOSN_04.wav,DLG,DIR 04
50-PiSh_02.L.wav,DLG,DIR 04
DUB AGENTE 50_22.wav,DLG,DIR 04
S-S MORDAZA-VOSN_04.wav,DLG,DIR 04
BOUNCE ACTO 1 - PRUEBA_02.Ls.wav,DLG,DIR 04
Sound Effect- Windy Forest_1-2.2.wav,DLG,DIR 05
Sound Effect- Windy Forest_1-2.3.wav,DLG,DIR 05
The Enchanted Forest_1-2.3.wav,DLG,DIR 05
ENCUENTRO CON MUSICA_02.R.wav,DLG,DIR 05
Walther PPK  - James Bond Gun SOUND EFFECT-AVrP_03.wav,DLG,DIR 05
S-S MORDAZA-PiSh_04.wav,DLG,DIR 05
Caida de cuerpo Baigorria.wav,DLG,DIR 05
Big Rottweiler defends his territory.wav,DLG,DIR 06
Dog Fight Sound effects.wav,DLG,DIR 06
Sound Effect- Windy Forest_1-2.4.wav,DLG,DIR 06
Big Rottweiler defends his territory.1.wav,DLG,DIR 07
Dog Fight Sound effects.1.wav,DLG,DIR 07
Sound Effect- Windy Forest_1-2.5.wav,DLG,DIR 07
SONO CAMPERA CUERO PILAR_01.wav,DLG,DIR 08
DUB QUEJIDO PERRO_01.wav,DLG,DIR 08
SONO PARAFERNALIA_05.wav,DLG,DIR 08
MVI_0020.1.wav,DLG,DUB QUEJIDO PERRO
S-S MORDAZA_03.wav,DLG,DUB QUEJIDO PERRO
DUB AGENTE 50-TiSh_31.wav,DLG,DUB QUEJIDO PERRO
SONO PILAR FUMA_01.wav,DLG,DUB QUEJIDO PERRO
SONO PILAR FUMA_01.wav,DLG,DUB QUEJIDO PERRO
Eservic_02_007.wav,DLG,DUB QUEJIDO PERRO
SONO PARAFERNALIA_08.wav,DLG,DUB QUEJIDO PERRO
EP3 PARA MONTAJE_01.L.wav.41.wav,DLG,DUB QUEJIDO PERRO
SONO PARAFERNALIA-PiSh_10.wav,DLG,DUB QUEJIDO PERRO
DUB AGENTE-TiSh_16.1.wav,DLG,DUB AGENTE-TiSh_16-13
DUB AGENTE_02.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_02.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_02.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_04.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_05.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_07.1.wav,DLG,DUB AGENTE_05-01
001.C.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_07.1.wav,DLG,DUB AGENTE_05-01
001.L.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_07.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_08.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_10.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_11.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_11.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_12.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_12.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_12.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_12.1.wav,DLG,DUB AGENTE_05-01
001.Ls.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_12.1.wav,DLG,DUB AGENTE_05-01
001.Ls.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_12.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_13.1.wav,DLG,DUB AGENTE_05-01
001.LFE.wav,DLG,DUB AGENTE_05-01
DUB AGENTE-TiSh_14.1.wav,DLG,DUB AGENTE_05-01
001.Rs.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_13.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE-TiSh_13.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_13.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_62.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_13.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_16.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE-TiSh_16.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_16.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_18.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_18.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_22.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_24.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_26.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_26.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_27.1.wav,DLG,DUB AGENTE_05-01
DUB LISA_34.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_28.1.wav,DLG,DUB AGENTE_05-01
BOUNCE ACTO 1 - PRUEBA_02.Rs.wav,DLG,DUB AGENTE_05-01
EP3 PARA MONTAJE_01.L.wav.44.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_28.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_29.1.wav,DLG,DUB AGENTE_05-01
001.R.wav,DLG,DUB AGENTE_05-01
DUB AGENTE-TiSh_30.1.wav,DLG,DUB AGENTE_05-01
001.Rs.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_29.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_29.1.wav,DLG,DUB AGENTE_05-01
001.L.wav,DLG,DUB AGENTE_05-01
DUB AGENTE-TiSh_29.1.wav,DLG,DUB AGENTE_05-01
001.Rs.wav,DLG,DUB AGENTE_05-01
DUB AGENTE-TiSh_29.1.wav,DLG,DUB AGENTE_05-01
001.Ls.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_29.1.wav,DLG,DUB AGENTE_05-01
Eservic_02_006.wav,DLG,DUB AGENTE_05-01
DUB AGENTE-Z2N5_31.1.wav,DLG,DUB AGENTE_05-01
001.Rs.wav,DLG,DUB AGENTE_05-01
DUB AGENTE-Z2N5_31.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_31.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_32.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_33.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_35.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_39.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_41.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_41.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_41.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_41.1.wav,DLG,DUB AGENTE_05-01
001.LFE.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_41.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_41.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_41.1.wav,DLG,DUB AGENTE_05-01
001.C.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_41.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_42.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_42.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_42.1.wav,DLG,DUB AGENTE_05-01
001.L.wav,DLG,DUB AGENTE_05-01
DUB AGENTE-TiSh_42.1.wav,DLG,DUB AGENTE_05-01
001.Rs.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_42.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_42.1.wav,DLG,DUB AGENTE_05-01
001.LFE.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_42.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_42.1.wav,DLG,DUB AGENTE_05-01
001.LFE.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_42.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_41.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_41.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_41.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_41.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_43.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_43.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_43.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_43.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_47.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_47.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_47.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_48.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_50.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_53.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_55.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_54.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_57.1.wav,DLG,DUB AGENTE_05-01
001.C.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_57.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_59.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_62.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_62.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_62.1.wav,DLG,DUB AGENTE_05-01
DUB AGENTE_03.1.wav,DLG,DUB AGENTE_11
DUB AGENTE_05.1.wav,DLG,DUB AGENTE_11
DUB AGENTE_06.1.wav,DLG,DUB AGENTE_11
DUB AGENTE_09.1.wav,DLG,DUB AGENTE_11
DUB AGENTE 50_31.wav,DLG,DUB AGENTE_11
DUB AGENTE-Z2N5_20.1.wav,DLG,DUB AGENTE_11
DUB AGENTE_14.1.wav,DLG,DUB AGENTE_11
DUB AGENTE_14.1.wav,DLG,DUB AGENTE_11
DUB AGENTE_23.1.wav,DLG,DUB AGENTE_11
DUB AGENTE_27.1.wav,DLG,DUB AGENTE_11
DUB AGENTE_38.1.wav,DLG,DUB AGENTE_11
